id,order_id,paid_at,amount,method,status
4874,4874,2024-01-20 03:49:47,3154.89,credit_card,paid
4875,4875,2024-03-03 23:34:15,24154.79,transfer,paid
4876,4876,2024-04-01 13:33:47,1523.11,boleto,paid
4877,4877,2024-01-24 22:06:08,20534.19,credit_card,paid
4878,4878,2024-03-19 18:52:48,5661.23,transfer,paid
4879,4879,2023-09-02 20:58:55,10047.88,boleto,paid
4880,4880,2023-12-14 12:06:15,5824.1,pix,paid
4881,4881,2024-10-12 15:27:05,3455.58,boleto,paid
4882,4882,2024-11-13 07:28:00,31399.26,pix,paid
4883,4883,2023-08-11 13:22:19,9020.47,pix,paid
4884,4884,2024-04-07 07:29:55,931.31,credit_card,paid
4885,4885,2024-03-21 01:29:48,25325.12,pix,paid
4886,4886,2023-09-15 04:18:42,30726.24,boleto,paid
4887,4887,2024-10-18 06:49:06,56171.78,pix,paid
4888,4888,2024-10-16 22:26:00,20343.9,boleto,paid
4889,4889,2023-12-13 06:19:13,19222.6,transfer,paid
4890,4890,2023-08-03 18:28:11,34983.16,credit_card,paid
4891,4891,2024-09-26 04:18:25,1860.32,boleto,paid
4892,4892,2023-08-21 20:14:34,24342.14,boleto,paid
4893,4893,,2326.84,boleto,refunded
4894,4894,2024-05-08 06:51:53,1279.85,boleto,paid
4895,4895,2024-11-22 01:29:10,20137.76,boleto,paid
4896,4896,2023-11-07 21:49:49,15028.16,pix,paid
4897,4897,,16812.83,pix,failed
4898,4898,,23214.0,pix,pending
4899,4899,2024-10-25 06:13:17,39803.91,credit_card,paid
4900,4900,2023-10-03 11:59:22,18427.2,credit_card,paid
4901,4901,2024-04-04 19:48:55,5262.77,boleto,paid
4902,4902,2024-04-09 03:20:32,13077.22,credit_card,paid
4903,4903,2024-01-01 08:04:43,21296.91,pix,paid
4904,4904,2024-08-12 23:11:11,29911.59,pix,paid
4905,4905,2024-02-07 03:08:08,3321.42,pix,paid
4906,4906,2024-11-17 17:00:13,37809.89,credit_card,paid
4907,4907,2024-08-25 15:28:18,8745.03,credit_card,paid
4908,4908,2024-02-08 06:06:35,2800.48,pix,paid
4909,4909,2023-10-06 03:58:09,27643.55,boleto,paid
4910,4910,2024-07-23 12:19:06,16618.04,pix,paid
4911,4911,2024-08-29 22:28:49,28920.83,boleto,paid
4912,4912,,5427.86,transfer,failed
4913,4913,,13290.82,transfer,pending
4914,4914,2024-04-29 06:24:32,8750.74,credit_card,paid
4915,4915,2024-07-02 13:46:47,3464.62,transfer,paid
4916,4916,2024-01-12 18:30:43,10475.9,boleto,paid
4917,4917,2024-11-21 03:12:58,22317.85,pix,paid
4918,4918,2024-07-22 07:47:23,17464.37,transfer,paid
4919,4919,2023-12-13 00:54:56,26306.93,transfer,paid
4920,4920,2024-11-03 06:42:44,27575.35,pix,paid
4921,4921,2024-10-08 02:51:42,23749.46,credit_card,paid
4922,4922,2023-08-26 13:57:21,5289.71,credit_card,paid
4923,4923,2024-06-08 07:57:24,22115.69,pix,paid
4924,4924,2024-10-23 23:09:58,548.73,credit_card,paid
4925,4925,2024-08-28 18:03:55,24425.77,pix,paid
4926,4926,,18682.93,pix,pending
4927,4927,,14803.72,credit_card,refunded
4928,4928,2024-11-16 03:19:12,2973.62,pix,paid
4929,4929,2024-10-15 14:56:07,5254.58,transfer,paid
4930,4930,2024-03-17 11:39:46,28918.02,credit_card,paid
4931,4931,2023-11-21 01:20:52,22682.03,credit_card,paid
4932,4932,2024-10-15 20:09:25,17144.9,transfer,paid
4933,4933,2023-08-29 19:19:35,17693.27,transfer,paid
4934,4934,2023-11-20 03:09:03,21057.33,credit_card,paid
4935,4935,2024-06-13 03:23:36,9936.46,credit_card,paid
4936,4936,2023-12-21 13:05:15,9530.3,boleto,paid
4937,4937,2023-08-12 03:56:41,22587.16,boleto,paid
4938,4938,2024-03-05 20:28:34,13395.45,credit_card,paid
4939,4939,2023-08-17 04:17:23,21307.22,transfer,paid
4940,4940,2023-09-18 10:11:48,4113.19,credit_card,paid
4941,4941,,30613.73,boleto,failed
4942,4942,2024-02-12 00:21:04,25207.72,credit_card,paid
4943,4943,2024-03-03 02:46:22,24491.54,transfer,paid
4944,4944,2023-12-02 01:57:47,22376.33,transfer,paid
4945,4945,2024-02-05 18:09:53,16423.68,credit_card,paid
4946,4946,2023-09-27 07:46:36,9190.53,pix,paid
4947,4947,2024-04-05 08:06:05,19285.31,pix,paid
4948,4948,2023-08-13 14:23:36,13566.87,transfer,paid
4949,4949,,22725.21,credit_card,failed
4950,4950,2024-06-25 00:07:11,9873.73,boleto,paid
4951,4951,,25553.13,pix,refunded
4952,4952,2023-10-20 11:22:10,8136.88,pix,paid
4953,4953,2023-08-11 19:27:58,5413.85,boleto,paid
4954,4954,,22687.22,credit_card,failed
4955,4955,2024-09-07 13:41:26,1431.31,transfer,paid
4956,4956,2024-10-29 11:13:19,15954.57,credit_card,paid
4957,4957,,26732.35,credit_card,pending
4958,4958,,25011.23,transfer,refunded
4959,4959,2024-01-12 04:50:50,16782.51,boleto,paid
4960,4960,2024-09-20 07:52:37,23861.56,pix,paid
4961,4961,2023-09-26 11:58:09,32977.68,boleto,paid
4962,4962,2024-03-06 21:05:38,9190.24,credit_card,paid
4963,4963,2023-10-15 21:12:32,11017.31,boleto,paid
4964,4964,2023-11-19 21:20:28,16419.7,transfer,paid
4965,4965,2024-03-13 16:00:04,21505.57,boleto,paid
4966,4966,2024-05-08 21:14:40,6848.5,pix,paid
4967,4967,2024-01-18 03:46:10,3008.54,pix,paid
4968,4968,2023-12-25 10:02:48,219.71,credit_card,paid
4969,4969,2023-12-29 16:40:21,30110.43,credit_card,paid
4970,4970,2024-08-30 04:22:22,20834.18,pix,paid
4971,4971,2023-10-06 05:12:21,14082.93,pix,paid
4972,4972,2024-03-02 11:03:58,16592.43,transfer,paid
4973,4973,,29245.59,transfer,refunded
4974,4974,2024-05-07 05:32:22,1612.8,transfer,paid
4975,4975,2024-04-07 11:36:41,3117.96,transfer,paid
4976,4976,,3361.46,pix,failed
4977,4977,2023-11-04 02:20:53,16794.56,credit_card,paid
4978,4978,2023-10-22 11:13:47,16337.93,pix,paid
4979,4979,2024-07-15 22:35:48,4872.89,transfer,paid
4980,4980,,32185.67,boleto,failed
4981,4981,2024-03-16 01:35:27,4274.26,pix,paid
4982,4982,2023-09-24 11:56:55,13491.48,credit_card,paid
4983,4983,2024-06-11 12:51:42,15880.91,credit_card,paid
4984,4984,2024-02-16 15:00:16,22668.91,credit_card,paid
4985,4985,,7745.15,transfer,refunded
4986,4986,,2042.43,pix,failed
4987,4987,2024-09-11 22:27:37,54770.1,credit_card,paid
4988,4988,,13154.38,credit_card,refunded
4989,4989,2023-10-25 02:36:51,4432.75,pix,paid
4990,4990,2024-01-07 04:09:31,18877.92,credit_card,paid
4991,4991,2024-07-03 20:37:22,9056.66,pix,paid
4992,4992,2023-09-03 01:42:19,10653.89,credit_card,paid
4993,4993,2024-01-12 16:01:57,6684.2,credit_card,paid
4994,4994,,13632.61,pix,refunded
4995,4995,2024-06-14 06:27:17,13484.03,transfer,paid
4996,4996,2024-03-30 09:10:55,7781.63,transfer,paid
4997,4997,,14920.22,transfer,refunded
4998,4998,2024-03-18 18:16:26,5169.8,boleto,paid
4999,4999,2024-09-03 10:47:14,23522.36,transfer,paid
5000,5000,2024-04-09 02:39:55,11682.73,transfer,paid
5001,5001,2024-03-15 17:03:08,5537.22,credit_card,paid
5002,5002,2024-03-07 03:19:56,6228.06,credit_card,paid
5003,5003,2024-06-18 13:43:46,19283.66,transfer,paid
5004,5004,,9584.72,credit_card,refunded
5005,5005,2024-04-22 04:56:17,14739.83,transfer,paid
5006,5006,2024-09-03 10:40:52,13761.89,boleto,paid
5007,5007,2024-07-27 11:56:52,3779.8,transfer,paid
5008,5008,2023-10-16 10:00:55,20756.45,transfer,paid
5009,5009,2024-10-29 06:17:03,14339.36,boleto,paid
5010,5010,2024-05-19 16:12:56,5263.35,transfer,paid
5011,5011,2024-07-22 03:28:36,7275.74,credit_card,paid
5012,5012,2024-08-01 15:05:05,14600.81,credit_card,paid
5013,5013,,40802.49,boleto,refunded
5014,5014,2024-05-14 06:43:14,28927.49,transfer,paid
5015,5015,2024-10-28 10:08:09,12544.13,boleto,paid
5016,5016,2024-01-23 17:11:48,3099.98,transfer,paid
5017,5017,2024-02-16 16:43:30,31077.46,transfer,paid
5018,5018,2024-08-16 17:24:32,27694.04,transfer,paid
5019,5019,2024-08-25 06:55:53,6249.92,credit_card,paid
5020,5020,2024-11-27 08:50:44,14799.16,credit_card,paid
5021,5021,2023-08-14 04:01:06,35984.48,boleto,paid
5022,5022,,7227.2,transfer,pending
5023,5023,,24773.34,transfer,pending
5024,5024,2024-05-25 08:38:58,17451.95,credit_card,paid
5025,5025,2024-11-13 22:34:16,9629.83,transfer,paid
5026,5026,2024-06-13 16:31:30,27738.95,credit_card,paid
5027,5027,2024-06-21 07:51:58,16817.37,transfer,paid
5028,5028,2023-10-02 08:32:15,5580.75,transfer,paid
5029,5029,2023-10-24 05:03:18,21267.7,transfer,paid
5030,5030,,2805.13,boleto,refunded
5031,5031,2023-10-14 05:36:45,39083.68,credit_card,paid
5032,5032,2024-07-22 14:55:48,1066.02,boleto,paid
5033,5033,2024-05-02 07:36:34,13614.09,boleto,paid
5034,5034,2024-09-14 06:15:56,23789.13,pix,paid
5035,5035,2024-06-02 22:24:17,22795.32,pix,paid
5036,5036,2023-11-15 06:13:18,13501.55,credit_card,paid
5037,5037,2024-07-10 07:33:26,2252.39,pix,paid
5038,5038,2023-11-20 06:02:21,9375.97,transfer,paid
5039,5039,2024-01-23 16:15:24,27667.39,pix,paid
5040,5040,,9526.06,pix,pending
5041,5041,2024-01-08 07:10:43,3919.93,pix,paid
5042,5042,2023-09-04 04:41:55,17347.61,credit_card,paid
5043,5043,2023-09-18 01:10:05,4200.35,transfer,paid
5044,5044,2023-12-06 11:39:49,23110.21,boleto,paid
5045,5045,2024-07-09 01:31:17,373.25,pix,paid
5046,5046,,15449.37,credit_card,refunded
5047,5047,2023-10-19 01:46:04,6073.12,transfer,paid
5048,5048,2024-09-15 16:37:41,3916.72,transfer,paid
5049,5049,,25525.94,credit_card,pending
5050,5050,2023-09-05 06:40:29,11871.15,boleto,paid
5051,5051,2024-10-12 05:10:11,1549.61,boleto,paid
5052,5052,2024-04-12 03:25:43,61247.16,credit_card,paid
5053,5053,2024-04-10 21:17:18,19134.27,pix,paid
5054,5054,2024-08-06 11:20:37,8443.95,pix,paid
5055,5055,,31266.89,boleto,failed
5056,5056,2024-02-02 12:29:29,4717.88,transfer,paid
5057,5057,2024-01-04 01:10:03,19350.6,pix,paid
5058,5058,2023-08-24 21:35:13,8304.6,credit_card,paid
5059,5059,,15321.15,boleto,failed
5060,5060,,13511.4,boleto,failed
5061,5061,2024-05-11 19:53:42,109.58,transfer,paid
5062,5062,2023-09-03 21:52:17,11007.99,credit_card,paid
5063,5063,2023-12-06 10:30:41,25968.64,boleto,paid
5064,5064,2024-01-16 05:28:10,21659.67,boleto,paid
5065,5065,2024-02-03 22:04:16,1750.83,pix,paid
5066,5066,2024-07-20 08:10:58,9998.06,transfer,paid
5067,5067,2023-10-23 17:08:35,5446.63,boleto,paid
5068,5068,2024-03-12 18:36:52,16248.95,credit_card,paid
5069,5069,2024-04-03 15:30:59,11184.98,pix,paid
5070,5070,2024-10-10 05:19:56,14971.2,credit_card,paid
5071,5071,2024-01-17 11:12:53,28124.61,transfer,paid
5072,5072,2023-11-26 04:26:02,15961.14,credit_card,paid
5073,5073,2024-05-16 02:51:42,9297.62,boleto,paid
5074,5074,2024-05-24 14:25:46,16762.69,transfer,paid
5075,5075,2024-10-07 04:50:08,38474.51,transfer,paid
5076,5076,2024-08-13 03:57:43,9616.01,pix,paid
5077,5077,,37789.43,pix,refunded
5078,5078,2023-10-22 11:40:21,31777.4,boleto,paid
5079,5079,2023-12-05 09:42:04,20596.13,pix,paid
5080,5080,,88.91,pix,failed
5081,5081,2023-11-09 11:29:59,991.71,boleto,paid
5082,5082,2023-08-17 20:37:46,2710.26,boleto,paid
5083,5083,2024-08-25 22:35:17,16583.43,credit_card,paid
5084,5084,2024-09-17 16:31:47,10970.67,boleto,paid
5085,5085,2023-10-12 03:13:57,54820.82,credit_card,paid
5086,5086,,34624.8,credit_card,refunded
5087,5087,2023-10-24 09:50:43,4989.26,transfer,paid
5088,5088,2024-07-31 12:23:49,233.05,pix,paid
5089,5089,2023-11-25 23:17:00,30750.89,pix,paid
5090,5090,2023-11-13 11:04:00,22710.11,credit_card,paid
5091,5091,2023-12-25 04:15:16,5488.12,transfer,paid
5092,5092,,41990.85,transfer,refunded
5093,5093,2024-03-27 15:23:36,4759.3,credit_card,paid
5094,5094,2024-09-22 19:14:59,35366.18,credit_card,paid
5095,5095,2024-02-27 05:51:20,17910.75,credit_card,paid
5096,5096,2024-05-01 05:21:33,10551.81,credit_card,paid
5097,5097,2023-10-07 10:08:47,298.44,transfer,paid
5098,5098,2024-03-22 15:33:58,14828.77,credit_card,paid
5099,5099,2024-02-21 20:31:16,10546.89,boleto,paid
5100,5100,2023-12-08 22:49:18,18907.98,boleto,paid
5101,5101,2023-12-08 13:54:36,12956.78,pix,paid
5102,5102,2024-03-01 17:14:59,19318.2,boleto,paid
5103,5103,2023-10-24 07:10:59,12696.61,credit_card,paid
5104,5104,2024-07-20 04:06:55,8445.67,transfer,paid
5105,5105,2024-11-19 20:25:11,367.55,pix,paid
5106,5106,2023-12-05 15:35:25,10791.33,credit_card,paid
5107,5107,2024-05-09 17:04:06,28624.69,credit_card,paid
5108,5108,2024-06-13 01:41:42,614.98,credit_card,paid
5109,5109,2024-06-07 01:59:40,9946.31,credit_card,paid
5110,5110,2024-03-28 13:05:55,24996.18,credit_card,paid
5111,5111,2024-04-08 23:55:57,14899.47,pix,paid
5112,5112,2023-11-20 23:24:00,36150.9,credit_card,paid
5113,5113,,11776.91,transfer,refunded
5114,5114,2024-08-28 15:56:10,3870.67,transfer,paid
5115,5115,2024-04-15 23:12:43,17700.33,boleto,paid
5116,5116,2024-01-29 03:45:23,14029.0,boleto,paid
5117,5117,,42911.05,transfer,failed
5118,5118,2024-10-15 23:22:38,11846.5,transfer,paid
5119,5119,2024-03-18 09:28:54,25361.2,pix,paid
5120,5120,2024-08-16 15:37:54,147.45,transfer,paid
5121,5121,2023-12-29 20:38:21,10170.86,credit_card,paid
5122,5122,2024-05-18 08:30:55,11194.41,credit_card,paid
5123,5123,2024-11-12 13:02:54,13381.99,pix,paid
5124,5124,2024-05-12 03:31:15,30835.51,boleto,paid
5125,5125,2024-02-18 18:10:20,20160.18,boleto,paid
5126,5126,2024-03-16 04:57:44,16708.16,credit_card,paid
5127,5127,2024-09-27 01:39:14,8124.3,credit_card,paid
5128,5128,2023-12-31 14:43:20,3570.48,boleto,paid
5129,5129,2024-05-22 11:15:29,6588.89,credit_card,paid
5130,5130,2023-12-30 00:02:48,12011.4,transfer,paid
5131,5131,2023-11-27 00:02:18,11151.81,boleto,paid
5132,5132,2023-10-08 17:47:49,36796.51,boleto,paid
5133,5133,2024-10-05 03:11:10,11102.41,credit_card,paid
5134,5134,,165.24,pix,failed
5135,5135,2024-04-06 13:30:37,55461.6,transfer,paid
5136,5136,2023-09-26 22:08:15,6231.28,boleto,paid
5137,5137,2023-12-20 09:27:26,23845.23,pix,paid
5138,5138,2024-09-08 05:39:05,22876.25,boleto,paid
5139,5139,2023-09-21 06:26:56,24052.46,boleto,paid
5140,5140,2023-09-13 14:33:38,40836.92,pix,paid
5141,5141,,18532.28,transfer,refunded
5142,5142,2024-08-10 14:36:25,9982.61,credit_card,paid
5143,5143,,28611.5,boleto,refunded
5144,5144,2024-02-14 21:21:46,31516.41,pix,paid
5145,5145,2023-11-17 00:16:40,11155.54,pix,paid
5146,5146,2024-08-20 15:56:23,19581.26,transfer,paid
5147,5147,2024-06-26 04:03:36,24989.01,credit_card,paid
5148,5148,2023-08-17 01:20:21,15200.41,credit_card,paid
5149,5149,,18547.55,credit_card,pending
5150,5150,2024-06-23 03:17:51,15942.75,boleto,paid
5151,5151,2023-09-18 19:28:43,28230.8,boleto,paid
5152,5152,2024-07-29 02:28:20,16177.05,transfer,paid
5153,5153,2023-12-14 20:05:24,13573.64,transfer,paid
5154,5154,2024-08-08 19:24:06,32345.84,credit_card,paid
5155,5155,2024-01-01 23:08:37,23422.33,credit_card,paid
5156,5156,2023-08-24 23:16:15,24796.08,boleto,paid
5157,5157,2024-02-09 12:29:57,10184.42,boleto,paid
5158,5158,,29586.51,boleto,refunded
5159,5159,2024-07-12 12:02:22,31215.52,pix,paid
5160,5160,2023-12-07 18:29:30,3961.27,boleto,paid
5161,5161,2023-11-05 21:44:26,11485.06,credit_card,paid
5162,5162,2024-02-10 07:51:02,13728.05,credit_card,paid
5163,5163,2023-10-03 15:55:13,7366.74,boleto,paid
5164,5164,2023-11-19 01:20:00,20882.13,credit_card,paid
5165,5165,2024-09-06 19:04:29,19021.87,pix,paid
5166,5166,,22771.76,boleto,pending
5167,5167,2024-08-16 06:31:01,9129.71,boleto,paid
5168,5168,2024-11-12 18:17:08,18685.72,pix,paid
5169,5169,2024-01-14 04:20:55,3975.82,credit_card,paid
5170,5170,2024-09-02 23:15:14,16431.3,credit_card,paid
5171,5171,2024-01-26 03:39:20,30305.38,pix,paid
5172,5172,2023-10-23 10:57:54,19464.12,transfer,paid
5173,5173,2024-10-16 04:44:22,23158.12,boleto,paid
5174,5174,2024-10-12 18:03:31,11010.17,pix,paid
5175,5175,2023-10-11 16:51:24,3604.24,boleto,paid
5176,5176,2023-12-01 07:55:59,16594.09,pix,paid
5177,5177,2024-03-24 17:08:28,3013.93,credit_card,paid
5178,5178,2024-02-11 11:52:35,5884.31,credit_card,paid
5179,5179,2024-08-15 04:01:58,17174.65,pix,paid
5180,5180,2024-09-26 06:47:37,11838.84,pix,paid
5181,5181,2024-06-18 18:20:14,13561.8,credit_card,paid
5182,5182,2024-07-04 11:28:05,3083.74,pix,paid
5183,5183,2024-02-01 10:42:03,1495.62,boleto,paid
5184,5184,2024-09-04 18:23:03,2341.68,transfer,paid
5185,5185,2024-02-11 11:11:29,26958.05,transfer,paid
5186,5186,,5068.55,credit_card,pending
5187,5187,2024-04-22 17:30:09,22467.61,boleto,paid
5188,5188,2024-10-20 09:54:25,24915.86,credit_card,paid
5189,5189,2024-03-07 12:51:49,14402.4,boleto,paid
5190,5190,2024-06-20 14:52:46,16049.06,transfer,paid
5191,5191,,2404.47,transfer,pending
5192,5192,2023-11-09 18:07:03,32981.55,transfer,paid
5193,5193,2024-05-28 06:49:45,20096.69,credit_card,paid
5194,5194,2024-06-01 19:53:04,30913.02,pix,paid
5195,5195,2023-11-16 23:07:15,8387.12,transfer,paid
5196,5196,2023-10-30 02:42:39,9517.47,transfer,paid
5197,5197,2024-02-23 20:30:36,14656.95,credit_card,paid
5198,5198,2024-01-31 18:21:44,6918.28,credit_card,paid
5199,5199,2024-01-24 08:32:09,20605.96,boleto,paid
5200,5200,2024-09-10 19:42:16,21809.48,boleto,paid
5201,5201,2024-09-02 11:17:04,6313.55,transfer,paid
5202,5202,2024-09-14 14:13:22,50388.97,boleto,paid
5203,5203,2024-03-08 05:25:05,15414.17,transfer,paid
5204,5204,,24897.75,boleto,refunded
5205,5205,2023-10-23 00:15:03,29247.79,credit_card,paid
5206,5206,,7967.36,boleto,refunded
5207,5207,2023-11-08 10:53:52,18864.3,pix,paid
5208,5208,2024-03-18 22:41:38,12822.98,credit_card,paid
5209,5209,2024-08-08 13:31:46,25335.1,credit_card,paid
5210,5210,2024-05-25 04:32:39,16155.14,boleto,paid
5211,5211,,4766.58,credit_card,refunded
5212,5212,,16419.52,transfer,refunded
5213,5213,2023-12-19 23:29:14,13402.62,pix,paid
5214,5214,2024-07-19 23:19:56,35912.47,boleto,paid
5215,5215,2024-02-28 19:30:30,17919.78,boleto,paid
5216,5216,2023-09-21 17:12:14,9828.27,credit_card,paid
5217,5217,2024-03-29 10:47:03,11182.2,pix,paid
5218,5218,2024-10-24 14:18:39,55548.9,boleto,paid
5219,5219,,2201.75,credit_card,refunded
5220,5220,2024-09-21 03:00:39,19115.13,transfer,paid
5221,5221,,14594.47,credit_card,refunded
5222,5222,2024-07-07 00:34:04,10084.92,pix,paid
5223,5223,2024-06-19 23:26:43,549.62,boleto,paid
5224,5224,2023-08-12 17:51:00,7978.39,boleto,paid
5225,5225,2023-09-29 23:10:38,5772.24,credit_card,paid
5226,5226,2024-05-07 08:40:35,27653.98,transfer,paid
5227,5227,2024-10-06 00:23:39,24996.74,boleto,paid
5228,5228,2024-02-11 21:25:45,3972.25,credit_card,paid
5229,5229,2024-01-03 13:22:10,18898.32,pix,paid
5230,5230,2024-04-03 03:02:10,39671.65,pix,paid
5231,5231,2023-12-05 12:13:19,2965.14,transfer,paid
5232,5232,2024-06-14 17:56:07,24854.72,credit_card,paid
5233,5233,,20298.1,boleto,refunded
5234,5234,2024-03-11 08:27:01,32128.44,pix,paid
5235,5235,2024-08-31 06:12:16,16899.63,boleto,paid
5236,5236,2024-11-24 18:20:09,14826.71,boleto,paid
5237,5237,2024-11-20 00:18:22,14272.22,credit_card,paid
5238,5238,2024-07-26 01:02:28,6805.98,pix,paid
5239,5239,2024-09-27 10:29:20,14524.55,pix,paid
5240,5240,2023-11-29 21:01:22,10662.55,transfer,paid
5241,5241,2024-03-03 05:41:19,2991.06,credit_card,paid
5242,5242,2023-08-13 00:53:55,30206.65,pix,paid
5243,5243,2024-07-30 22:39:45,41235.49,transfer,paid
5244,5244,2024-11-02 11:07:11,4525.94,pix,paid
5245,5245,,49007.78,boleto,refunded
5246,5246,2024-09-30 11:33:59,7079.01,boleto,paid
5247,5247,,18673.5,credit_card,refunded
5248,5248,2024-11-04 01:56:33,4460.77,pix,paid
5249,5249,2024-11-19 08:05:03,975.38,pix,paid
5250,5250,2023-12-30 10:33:19,5220.19,boleto,paid
5251,5251,2023-10-06 10:39:19,5359.02,transfer,paid
5252,5252,2024-09-26 13:02:33,374.32,transfer,paid
5253,5253,2024-08-18 12:40:13,26010.93,transfer,paid
5254,5254,2024-03-30 15:56:44,7832.33,credit_card,paid
5255,5255,2024-08-18 11:21:09,5825.84,boleto,paid
5256,5256,2024-10-14 23:36:20,6696.67,boleto,paid
5257,5257,2023-11-03 01:43:32,19161.21,transfer,paid
5258,5258,2024-07-01 05:45:38,31230.19,pix,paid
5259,5259,2023-12-09 18:05:31,27742.01,pix,paid
5260,5260,2023-10-16 06:48:08,164.42,transfer,paid
5261,5261,2023-10-23 21:54:56,21435.39,credit_card,paid
5262,5262,2023-10-27 15:15:32,10508.47,transfer,paid
5263,5263,2024-08-20 11:01:36,5072.54,credit_card,paid
5264,5264,,11910.73,transfer,failed
5265,5265,,6020.24,credit_card,refunded
5266,5266,2023-12-26 09:36:53,20008.48,credit_card,paid
5267,5267,2023-11-13 09:24:56,16231.93,transfer,paid
5268,5268,2023-12-26 17:22:02,14760.87,transfer,paid
5269,5269,2024-06-17 14:27:46,24432.16,transfer,paid
5270,5270,2024-09-17 03:05:39,11056.87,transfer,paid
5271,5271,2024-06-13 11:45:46,2816.45,transfer,paid
5272,5272,2024-09-20 21:32:40,4034.49,boleto,paid
5273,5273,2024-09-04 10:58:16,46432.18,boleto,paid
5274,5274,,10677.6,pix,failed
5275,5275,2024-09-04 01:37:54,34885.73,boleto,paid
5276,5276,,41002.23,pix,refunded
5277,5277,2024-03-11 03:19:12,34199.44,transfer,paid
5278,5278,2023-12-24 21:07:06,14289.75,transfer,paid
5279,5279,2024-03-28 01:47:14,8108.76,credit_card,paid
5280,5280,2024-09-03 14:33:21,26722.89,boleto,paid
5281,5281,2024-05-24 01:40:34,23803.74,credit_card,paid
5282,5282,,20495.81,credit_card,refunded
5283,5283,2024-01-31 08:26:17,21107.69,credit_card,paid
5284,5284,2024-10-25 01:13:55,7263.74,boleto,paid
5285,5285,2024-09-22 12:08:09,2293.99,transfer,paid
5286,5286,2024-10-19 08:04:31,20868.6,credit_card,paid
5287,5287,2024-11-11 13:24:56,13068.73,credit_card,paid
5288,5288,2023-12-09 12:04:23,26277.78,pix,paid
5289,5289,2023-08-29 22:12:29,4021.17,transfer,paid
5290,5290,,5925.57,transfer,failed
5291,5291,,4402.73,pix,refunded
5292,5292,2024-09-12 23:40:24,26135.02,transfer,paid
5293,5293,2024-10-01 21:59:14,18621.32,credit_card,paid
5294,5294,,11956.18,boleto,failed
5295,5295,2024-05-28 18:13:09,16481.66,transfer,paid
5296,5296,2024-08-17 04:45:18,16896.09,transfer,paid
5297,5297,,29147.33,transfer,refunded
5298,5298,2024-07-22 12:39:33,992.59,credit_card,paid
5299,5299,2023-12-07 11:49:30,12616.6,transfer,paid
5300,5300,2024-05-06 16:35:22,17671.84,pix,paid
5301,5301,2023-10-14 17:00:52,11779.0,pix,paid
5302,5302,2023-08-14 04:02:50,5387.25,credit_card,paid
5303,5303,2024-10-11 10:35:13,11311.03,transfer,paid
5304,5304,2024-03-21 17:35:42,6482.89,credit_card,paid
5305,5305,2024-01-29 02:05:56,43647.62,credit_card,paid
5306,5306,2024-01-02 05:36:19,18738.47,transfer,paid
5307,5307,2024-07-14 03:16:31,11124.35,credit_card,paid
5308,5308,2024-11-18 08:15:02,1929.3,boleto,paid
